id_x,agent,state,created_at,closed_at,merged_at,repo_id,turnaround_hours,review_count,type,commit_count,max_change,total_change,avg_change,total_additions,total_deletions,stars,forks,language
3125187928,Copilot,closed,2025-06-06 15:56:00+00:00,2025-06-06 19:46:32+00:00,,327696712.0,3.84,0,fix,3.0,128.0,319.0,63.8,318.0,1.0,393.0,438.0,Go
3125459043,Copilot,closed,2025-06-06 17:45:35+00:00,2025-06-06 23:22:23+00:00,,41881900.0,5.61,4,fix,19.0,115.0,593.0,21.962962962962962,456.0,137.0,175171.0,34064.0,TypeScript
3125522194,Copilot,closed,2025-06-06 18:18:27+00:00,2025-06-09 17:03:35+00:00,,4127088.0,70.75,0,docs,3.0,90.0,494.0,49.4,491.0,3.0,5011.0,3062.0,Python
3125573230,Copilot,closed,2025-06-06 18:39:27+00:00,2025-06-06 20:19:45+00:00,,41881900.0,1.67,0,fix,3.0,30.0,34.0,11.333333333333334,31.0,3.0,175171.0,34064.0,TypeScript
3105800222,Copilot,closed,2025-05-31 17:20:17+00:00,2025-05-31 18:57:40+00:00,,247710440.0,1.62,0,feat,6.0,55.0,167.0,18.555555555555557,150.0,17.0,318.0,57.0,Kotlin
3105811678,Copilot,closed,2025-05-31 17:27:13+00:00,2025-05-31 17:27:15+00:00,,57002284.0,0.0,0,refactor,1.0,0.0,0.0,0.0,0.0,0.0,514.0,69.0,C#
3105820644,Copilot,closed,2025-05-31 17:35:15+00:00,2025-05-31 17:35:16+00:00,,57002284.0,0.0,0,refactor,1.0,0.0,0.0,0.0,0.0,0.0,514.0,69.0,C#
3195300873,Copilot,closed,2025-07-02 09:50:00+00:00,2025-07-02 11:29:40+00:00,,679784368.0,1.66,0,fix,5.0,955.0,21939.0,71.69607843137256,18860.0,3079.0,2742.0,201.0,TypeScript
3195350059,Copilot,closed,2025-07-02 10:07:28+00:00,2025-07-02 10:08:45+00:00,,575865240.0,0.02,0,fix,1.0,0.0,0.0,0.0,0.0,0.0,11041.0,781.0,Python
3195365909,Copilot,closed,2025-07-02 10:13:14+00:00,2025-07-03 08:15:23+00:00,,17620347.0,22.04,6,fix,4.0,27.0,161.0,12.384615384615385,94.0,67.0,36926.0,10420.0,C#
3106827361,Copilot,closed,2025-06-01 08:02:49+00:00,2025-06-04 07:50:48+00:00,,265001214.0,71.8,1,feat,4.0,101.0,842.0,26.3125,620.0,222.0,1469.0,207.0,TypeScript
3231648781,Copilot,closed,2025-07-15 10:03:21+00:00,2025-07-16 10:03:36+00:00,,65080725.0,24.0,6,feat,9.0,153.0,1111.0,23.145833333333332,903.0,208.0,908.0,280.0,C#
3231720206,Copilot,closed,2025-07-15 10:27:58+00:00,2025-07-24 01:27:23+00:00,,54298946.0,206.99,18,feat,7.0,134.0,973.0,44.22727272727273,498.0,475.0,3746.0,684.0,Java
3263180193,Copilot,closed,2025-07-25 13:07:30+00:00,2025-07-28 09:15:28+00:00,,159556794.0,68.13,0,fix,2.0,14.0,14.0,14.0,10.0,4.0,2080.0,181.0,Go
3141369441,Copilot,closed,2025-06-12 19:36:36+00:00,2025-06-12 23:19:57+00:00,,20929025.0,3.72,0,fix,2.0,38.0,54.0,27.0,38.0,16.0,105450.0,12938.0,TypeScript
3141435438,Copilot,closed,2025-06-12 20:05:34+00:00,2025-06-16 23:43:53+00:00,,61973853.0,99.64,0,fix,3.0,70.0,128.0,32.0,80.0,48.0,1718.0,514.0,TypeScript
3141437950,Copilot,closed,2025-06-12 20:06:54+00:00,2025-06-12 20:29:45+00:00,,39093389.0,0.38,0,test,1.0,0.0,0.0,0.0,0.0,0.0,2898.0,5424.0,TypeSpec
3141665913,Copilot,closed,2025-06-12 22:02:40+00:00,2025-06-13 00:30:41+00:00,,593773927.0,2.47,4,fix,7.0,611.0,3872.0,88.0,847.0,3025.0,739.0,134.0,Rust
3141778993,Copilot,closed,2025-06-12 23:22:37+00:00,2025-07-03 00:16:17+00:00,,147887472.0,480.89,0,feat,2.0,103.0,118.0,59.0,55.0,63.0,269.0,151.0,C
3209876264,Copilot,closed,2025-07-07 18:14:58+00:00,2025-07-10 17:34:51+00:00,,863717537.0,71.33,0,fix,5.0,109.0,385.0,38.5,293.0,92.0,761.0,35.0,Kotlin
3209906078,Copilot,closed,2025-07-07 18:28:03+00:00,2025-07-07 19:40:40+00:00,,41881900.0,1.21,0,refactor,2.0,14.0,20.0,6.666666666666667,18.0,2.0,175171.0,34064.0,TypeScript
3209908129,Copilot,closed,2025-07-07 18:28:55+00:00,2025-07-22 15:40:40+00:00,,765938063.0,357.2,11,fix,6.0,79.0,205.0,34.166666666666664,172.0,33.0,1723.0,135.0,Rust
3209908234,Copilot,closed,2025-07-07 18:28:58+00:00,2025-07-07 19:40:47+00:00,,41881900.0,1.2,0,refactor,2.0,53.0,135.0,27.0,132.0,3.0,175171.0,34064.0,TypeScript
3209926289,Copilot,closed,2025-07-07 18:37:01+00:00,2025-07-16 16:21:00+00:00,,221058575.0,213.73,3,feat,2.0,1334.0,2047.0,120.41176470588235,1614.0,433.0,2255.0,553.0,Rust
3210046280,Copilot,closed,2025-07-07 19:31:04+00:00,2025-07-09 02:44:53+00:00,,780660899.0,31.23,0,feat,2.0,215.0,288.0,32.0,282.0,6.0,414.0,17.0,TypeScript
3256042727,Copilot,closed,2025-07-23 11:44:23+00:00,2025-07-23 13:18:56+00:00,,511141524.0,1.58,0,fix,5.0,264.0,794.0,132.33333333333334,540.0,254.0,538.0,100.0,Java
3256278196,Copilot,closed,2025-07-23 12:52:26+00:00,2025-07-23 12:56:20+00:00,,220546758.0,0.06,0,feat,1.0,0.0,0.0,0.0,0.0,0.0,4240.0,407.0,TypeScript
3122563558,Copilot,closed,2025-06-05 20:27:59+00:00,2025-06-26 15:17:39+00:00,,717213617.0,498.83,0,docs,5.0,261.0,2824.0,14.190954773869347,1579.0,1245.0,141.0,156.0,
3122593764,Copilot,closed,2025-06-05 20:39:19+00:00,2025-06-06 16:45:00+00:00,,41881900.0,20.09,0,fix,3.0,46.0,104.0,26.0,57.0,47.0,175171.0,34064.0,TypeScript
3122627357,Copilot,closed,2025-06-05 20:50:56+00:00,2025-06-06 02:05:39+00:00,,696529789.0,5.25,2,test,2.0,1.0,1.0,1.0,1.0,0.0,4723.0,659.0,C#
3122686039,Copilot,closed,2025-06-05 21:11:30+00:00,2025-06-05 21:33:17+00:00,,41881900.0,0.36,0,fix,2.0,6.0,6.0,6.0,5.0,1.0,175171.0,34064.0,TypeScript
3122690255,Copilot,closed,2025-06-05 21:13:20+00:00,2025-06-05 22:27:50+00:00,,156939672.0,1.24,0,fix,1.0,0.0,0.0,0.0,0.0,0.0,17361.0,3370.0,C++
3122747306,Copilot,closed,2025-06-05 21:35:54+00:00,2025-06-05 22:31:14+00:00,,108311273.0,0.92,0,build,1.0,0.0,0.0,0.0,0.0,0.0,2222.0,1260.0,TypeScript
3122755362,Copilot,closed,2025-06-05 21:38:27+00:00,2025-06-09 17:09:10+00:00,,41881900.0,91.51,2,fix,5.0,1064.0,7543.0,24.731147540983606,2669.0,4874.0,175171.0,34064.0,TypeScript
3122931038,Copilot,closed,2025-06-05 22:49:53+00:00,2025-06-06 01:50:10+00:00,,696529789.0,3.0,0,test,2.0,1.0,1.0,1.0,1.0,0.0,4723.0,659.0,C#
3122939109,Copilot,closed,2025-06-05 22:53:11+00:00,2025-06-07 00:00:12+00:00,,33509.0,25.12,0,fix,2.0,31.0,47.0,23.5,21.0,26.0,231.0,142.0,Perl
3247707916,Copilot,closed,2025-07-21 08:34:22+00:00,2025-07-21 09:04:07+00:00,,679784368.0,0.5,0,feat,2.0,115.0,460.0,51.111111111111114,403.0,57.0,2742.0,201.0,TypeScript
3247719401,Copilot,closed,2025-07-21 08:39:04+00:00,2025-07-21 13:04:04+00:00,,1000524955.0,4.42,5,fix,4.0,8.0,18.0,3.6,16.0,2.0,13498.0,930.0,Go
3247799753,Copilot,closed,2025-07-21 09:07:49+00:00,2025-07-21 09:39:34+00:00,,30932325.0,0.53,0,fix,4.0,1888.0,3850.0,641.6666666666666,1960.0,1890.0,2992.0,822.0,C#
3247852158,Copilot,closed,2025-07-21 09:23:45+00:00,2025-07-21 09:34:41+00:00,,765083837.0,0.18,0,fix,3.0,18383.0,182768.0,522.1942857142857,91465.0,91303.0,41051.0,3372.0,Python
3204756610,Copilot,closed,2025-07-05 10:51:30+00:00,2025-07-05 10:55:24+00:00,,255027515.0,0.06,0,fix,1.0,0.0,0.0,0.0,0.0,0.0,4430.0,485.0,Go
3204868403,Copilot,closed,2025-07-05 12:16:29+00:00,2025-07-05 13:28:25+00:00,,247710440.0,1.2,0,feat,4.0,312.0,704.0,88.0,659.0,45.0,318.0,57.0,Kotlin
3204899544,Copilot,closed,2025-07-05 12:48:28+00:00,2025-07-12 03:09:58+00:00,,679784368.0,158.36,0,feat,3.0,70.0,255.0,36.42857142857143,230.0,25.0,2742.0,201.0,TypeScript
3204901505,Copilot,closed,2025-07-05 12:50:23+00:00,2025-07-12 03:09:45+00:00,,679784368.0,158.32,2,feat,3.0,112.0,329.0,54.833333333333336,314.0,15.0,2742.0,201.0,TypeScript
3128551483,Copilot,closed,2025-06-08 17:22:57+00:00,2025-06-09 14:37:11+00:00,,41881900.0,21.24,0,fix,6.0,116.0,253.0,36.142857142857146,183.0,70.0,175171.0,34064.0,TypeScript
3095697084,Copilot,closed,2025-05-28 01:36:19+00:00,2025-05-28 19:04:55+00:00,,33373292.0,17.48,0,other,1.0,0.0,0.0,0.0,0.0,0.0,671.0,250.0,TypeScript
3095698280,Copilot,closed,2025-05-28 01:36:41+00:00,2025-05-28 19:01:16+00:00,,33373292.0,17.41,0,feat,2.0,27.0,59.0,14.75,59.0,0.0,671.0,250.0,TypeScript
3096055047,Copilot,closed,2025-05-28 05:18:14+00:00,2025-05-28 05:18:17+00:00,,100315623.0,0.0,0,build,1.0,0.0,0.0,0.0,0.0,0.0,144.0,174.0,C#
3096087546,Copilot,closed,2025-05-28 05:36:55+00:00,2025-05-28 05:39:24+00:00,,136202695.0,0.04,0,refactor,1.0,0.0,0.0,0.0,0.0,0.0,21402.0,4716.0,Python
3096110760,Copilot,closed,2025-05-28 05:48:49+00:00,2025-06-02 12:16:07+00:00,,41881900.0,126.46,0,fix,2.0,24.0,63.0,21.0,57.0,6.0,175171.0,34064.0,TypeScript
3262410892,Copilot,closed,2025-07-25 08:20:45+00:00,2025-07-25 19:00:05+00:00,,322673413.0,10.66,4,fix,5.0,216.0,750.0,68.18181818181819,721.0,29.0,208.0,20.0,TypeScript
3262412016,Copilot,closed,2025-07-25 08:21:04+00:00,2025-07-25 10:18:09+00:00,,65080725.0,1.95,1,perf,4.0,104.0,184.0,36.8,175.0,9.0,908.0,280.0,C#
3262417340,Copilot,closed,2025-07-25 08:23:15+00:00,2025-07-25 08:26:00+00:00,,32051890.0,0.05,0,chore,1.0,0.0,0.0,0.0,0.0,0.0,5418.0,1385.0,C#
3262500882,Copilot,closed,2025-07-25 08:57:08+00:00,2025-07-25 09:47:27+00:00,,37137879.0,0.84,0,fix,0.0,0.0,0.0,0.0,0.0,0.0,386.0,332.0,Python
3262556381,Copilot,closed,2025-07-25 09:15:44+00:00,2025-07-26 09:45:22+00:00,,322673413.0,24.49,0,refactor,2.0,2.0,2.0,2.0,1.0,1.0,208.0,20.0,TypeScript
3192752733,Copilot,closed,2025-07-01 14:34:25+00:00,2025-07-01 21:54:24+00:00,,860100131.0,7.33,0,fix,6.0,101.0,439.0,43.9,336.0,103.0,21439.0,668.0,Go
3192795499,Copilot,closed,2025-07-01 14:46:03+00:00,2025-07-07 11:22:09+00:00,,41881900.0,140.6,0,fix,2.0,34.0,37.0,18.5,35.0,2.0,175171.0,34064.0,TypeScript
3192931249,Copilot,closed,2025-07-01 15:27:30+00:00,2025-07-01 16:08:01+00:00,,265001214.0,0.68,0,feat,4.0,57.0,221.0,14.733333333333333,210.0,11.0,1469.0,207.0,TypeScript
3192936598,Copilot,closed,2025-07-01 15:29:24+00:00,2025-07-01 18:30:03+00:00,,208102250.0,3.01,1,fix,4.0,3.0,53.0,2.9444444444444446,52.0,1.0,11487.0,575.0,Rust
3234708546,Copilot,closed,2025-07-16 06:49:06+00:00,2025-07-16 07:01:19+00:00,,39093389.0,0.2,0,refactor,2.0,80.0,80.0,80.0,7.0,73.0,2898.0,5424.0,TypeSpec
3234771884,Copilot,closed,2025-07-16 07:12:35+00:00,2025-07-16 07:23:51+00:00,,39093389.0,0.19,0,docs,2.0,66.0,66.0,66.0,5.0,61.0,2898.0,5424.0,TypeSpec
3234990677,Copilot,closed,2025-07-16 08:27:43+00:00,2025-07-16 08:34:38+00:00,,2327138.0,0.12,0,build,1.0,0.0,0.0,0.0,0.0,0.0,168.0,59.0,Java
3220213800,Copilot,closed,2025-07-10 18:03:40+00:00,2025-07-10 19:09:27+00:00,,220823889.0,1.1,0,fix,3.0,110.0,2566.0,18.72992700729927,39.0,2527.0,271.0,63.0,TypeScript
3220305284,Copilot,closed,2025-07-10 18:39:00+00:00,2025-07-11 21:32:41+00:00,,624102171.0,26.89,0,,0.0,0.0,0.0,0.0,0.0,0.0,776.0,594.0,C#
3220342988,Copilot,closed,2025-07-10 18:52:19+00:00,2025-07-10 19:19:56+00:00,,509566212.0,0.46,2,feat,4.0,253.0,356.0,89.0,328.0,28.0,9397.0,249.0,Rust
3220370491,Copilot,closed,2025-07-10 19:02:57+00:00,2025-07-14 19:22:57+00:00,,883186358.0,96.33,0,feat,1.0,0.0,0.0,0.0,0.0,0.0,241.0,23.0,Python
3220416353,Copilot,closed,2025-07-10 19:17:55+00:00,2025-07-10 19:58:49+00:00,,189621607.0,0.68,2,feat,4.0,27.0,41.0,13.666666666666666,31.0,10.0,17647.0,62633.0,TypeScript
3229017477,Copilot,closed,2025-07-14 14:42:44+00:00,2025-07-14 15:09:28+00:00,,48009214.0,0.45,0,fix,3.0,1034.0,1152.0,288.0,576.0,576.0,16932.0,1165.0,C++
3229102583,Copilot,closed,2025-07-14 15:09:40+00:00,2025-07-15 03:35:15+00:00,,48009214.0,12.43,1,fix,7.0,1034.0,2304.0,153.6,1152.0,1152.0,16932.0,1165.0,C++
3276445906,Copilot,closed,2025-07-30 10:09:22+00:00,2025-07-30 13:01:44+00:00,,155757874.0,2.87,0,fix,2.0,47.0,55.0,27.5,49.0,6.0,3140.0,691.0,C#
3276614939,Copilot,closed,2025-07-30 11:11:17+00:00,2025-07-30 12:10:05+00:00,,63984307.0,0.98,0,fix,1.0,0.0,0.0,0.0,0.0,0.0,2940.0,1138.0,C#
3083352446,Copilot,closed,2025-05-22 13:16:39+00:00,2025-05-30 11:22:46+00:00,,945671748.0,190.1,30,feat,29.0,535.0,5014.0,35.309859154929576,3263.0,1751.0,908.0,148.0,TypeScript
3083599513,Copilot,closed,2025-05-22 14:32:32+00:00,2025-05-22 19:46:21+00:00,,696529789.0,5.23,0,fix,6.0,34.0,130.0,14.444444444444445,103.0,27.0,4723.0,659.0,C#
3083673631,Copilot,closed,2025-05-22 14:56:24+00:00,2025-05-23 17:21:42+00:00,,80874333.0,26.42,0,fix,1.0,0.0,0.0,0.0,0.0,0.0,799.0,166.0,C++
3083847622,Copilot,closed,2025-05-22 15:53:50+00:00,2025-05-22 15:53:52+00:00,,259767909.0,0.0,0,feat,1.0,0.0,0.0,0.0,0.0,0.0,167.0,19.0,Makefile
3083905069,Copilot,closed,2025-05-22 16:13:09+00:00,2025-07-01 08:38:09+00:00,,221981891.0,952.42,17,fix,8.0,22796.0,46496.0,2214.095238095238,23264.0,23232.0,75427.0,4407.0,TypeScript
3083973270,Copilot,closed,2025-05-22 16:42:27+00:00,2025-05-22 19:54:46+00:00,,259767909.0,3.21,0,feat,1.0,0.0,0.0,0.0,0.0,0.0,167.0,19.0,Makefile
3083983210,Copilot,closed,2025-05-22 16:46:58+00:00,2025-05-22 19:54:53+00:00,,259767909.0,3.13,1,feat,1.0,0.0,0.0,0.0,0.0,0.0,167.0,19.0,Makefile
3207019438,Copilot,closed,2025-07-06 21:14:10+00:00,2025-07-07 02:02:45+00:00,,680120071.0,4.81,0,feat,4.0,761.0,3613.0,40.144444444444446,2916.0,697.0,48110.0,7347.0,Python
3207155296,Copilot,closed,2025-07-06 23:29:27+00:00,2025-07-07 01:22:15+00:00,,905638090.0,1.88,0,feat,3.0,419.0,432.0,108.0,412.0,20.0,1181.0,132.0,Go
3207158556,Copilot,closed,2025-07-06 23:35:06+00:00,2025-07-07 01:22:51+00:00,,905638090.0,1.8,0,feat,2.0,630.0,630.0,630.0,626.0,4.0,1181.0,132.0,Go
3117882496,Copilot,closed,2025-06-04 13:38:24+00:00,2025-06-06 06:18:01+00:00,,166226127.0,40.66,0,fix,10.0,46.0,165.0,18.333333333333332,87.0,78.0,190.0,24.0,C#
3222017344,Copilot,closed,2025-07-11 08:19:05+00:00,2025-07-14 08:35:23+00:00,,54298946.0,72.27,3,feat,5.0,410.0,3424.0,63.407407407407405,775.0,2649.0,3746.0,684.0,Java
3137635226,Copilot,closed,2025-06-11 17:40:56+00:00,2025-06-11 19:23:40+00:00,,41881900.0,1.71,0,fix,2.0,85.0,116.0,19.333333333333332,109.0,7.0,175171.0,34064.0,TypeScript
3137635779,Copilot,closed,2025-06-11 17:41:07+00:00,2025-06-16 20:15:16+00:00,,41881900.0,122.57,0,fix,11.0,102.0,625.0,17.36111111111111,397.0,228.0,175171.0,34064.0,TypeScript
3267543045,Copilot,closed,2025-07-28 00:02:38+00:00,2025-07-28 01:18:08+00:00,,306941255.0,1.26,7,fix,4.0,754.0,4913.0,27.60112359550562,2468.0,2445.0,252.0,702.0,JavaScript
3267556588,Copilot,closed,2025-07-28 00:18:34+00:00,2025-07-28 00:32:56+00:00,,611397346.0,0.24,0,feat,3.0,183.0,456.0,91.2,456.0,0.0,1807.0,211.0,Shell
3226682414,Copilot,closed,2025-07-13 17:34:31+00:00,2025-07-13 17:38:45+00:00,,261054873.0,0.07,0,fix,1.0,0.0,0.0,0.0,0.0,0.0,893.0,256.0,PowerShell
3113152155,Copilot,closed,2025-06-03 09:20:32+00:00,2025-06-06 08:22:41+00:00,,696529789.0,71.04,0,refactor,3.0,625.0,2611.0,217.58333333333334,1719.0,892.0,4723.0,659.0,C#
3113175152,Copilot,closed,2025-06-03 09:26:32+00:00,2025-06-24 13:58:26+00:00,,470727349.0,508.53,0,fix,5.0,7047.0,8304.0,166.08,7684.0,620.0,181.0,418.0,TypeScript
3113685869,Copilot,closed,2025-06-03 12:03:41+00:00,2025-06-03 12:12:47+00:00,,126849511.0,0.15,0,feat,2.0,237.0,747.0,93.375,746.0,1.0,166.0,80.0,Go
3113703056,Copilot,closed,2025-06-03 12:09:29+00:00,2025-06-05 11:20:25+00:00,,210716005.0,47.18,7,fix,5.0,62.0,195.0,24.375,168.0,27.0,16688.0,5098.0,C#
3113806629,Copilot,closed,2025-06-03 12:41:47+00:00,2025-07-13 03:31:29+00:00,,210716005.0,950.83,4,fix,3.0,38.0,44.0,14.666666666666666,41.0,3.0,16688.0,5098.0,C#
3216635521,Copilot,closed,2025-07-09 17:23:50+00:00,2025-07-14 15:07:45+00:00,,158580093.0,117.73,0,fix,2.0,81.0,81.0,81.0,64.0,17.0,1907.0,578.0,PowerShell
3216644188,Copilot,closed,2025-07-09 17:27:08+00:00,2025-07-09 19:07:40+00:00,,967503541.0,1.68,0,docs,4.0,625.0,1312.0,328.0,755.0,557.0,1038.0,292.0,C#
3216646414,Copilot,closed,2025-07-09 17:28:06+00:00,2025-07-11 12:34:58+00:00,,564439013.0,43.11,0,fix,4.0,919.0,2648.0,176.53333333333333,2642.0,6.0,173.0,25.0,C++
3149833124,Copilot,closed,2025-06-16 12:28:58+00:00,2025-06-16 13:17:59+00:00,,65080725.0,0.82,0,refactor,2.0,4.0,12.0,4.0,6.0,6.0,908.0,280.0,C#
3149966523,Copilot,closed,2025-06-16 13:12:06+00:00,2025-06-20 07:49:46+00:00,,177839194.0,90.63,0,docs,6.0,3865.0,5515.0,212.1153846153846,4962.0,553.0,3918.0,362.0,Dockerfile
3241708833,Copilot,closed,2025-07-18 03:23:18+00:00,2025-07-18 03:31:57+00:00,,11727301.0,0.14,0,feat,2.0,52.0,208.0,20.8,208.0,0.0,109.0,303.0,C#
3241718030,Copilot,closed,2025-07-18 03:30:01+00:00,2025-07-18 03:54:08+00:00,,11727301.0,0.4,0,feat,4.0,52.0,347.0,18.263157894736842,268.0,79.0,109.0,303.0,C#
3138954859,Copilot,closed,2025-06-12 06:03:15+00:00,2025-06-12 06:44:27+00:00,,101261687.0,0.69,0,chore,3.0,600.0,825.0,35.869565217391305,349.0,476.0,184.0,77.0,TypeScript
3139119573,Copilot,closed,2025-06-12 07:14:19+00:00,2025-06-12 08:10:44+00:00,,101261687.0,0.94,0,fix,4.0,600.0,760.0,21.714285714285715,376.0,384.0,184.0,77.0,TypeScript
3139296547,Copilot,closed,2025-06-12 08:11:41+00:00,2025-06-12 09:03:38+00:00,,101261687.0,0.87,0,build,4.0,596.0,1980.0,56.57142857142857,944.0,1036.0,184.0,77.0,TypeScript
3139330916,Copilot,closed,2025-06-12 08:23:47+00:00,2025-07-04 07:46:40+00:00,,151148482.0,527.38,0,fix,2.0,60.0,94.0,47.0,81.0,13.0,7225.0,1376.0,C#
3139377588,Copilot,closed,2025-06-12 08:40:31+00:00,2025-06-12 09:38:29+00:00,,101261687.0,0.97,0,build,4.0,1675.0,11721.0,180.3230769230769,4181.0,7540.0,184.0,77.0,TypeScript
3119439813,Copilot,closed,2025-06-05 00:06:18+00:00,2025-06-05 10:03:07+00:00,,136202695.0,9.95,1,fix,1.0,0.0,0.0,0.0,0.0,0.0,21402.0,4716.0,Python
3119842407,Copilot,closed,2025-06-05 04:57:59+00:00,2025-06-05 05:26:47+00:00,,696529789.0,0.48,0,test,2.0,1.0,1.0,1.0,1.0,0.0,4723.0,659.0,C#
3119902250,Copilot,closed,2025-06-05 05:31:08+00:00,2025-06-05 05:49:43+00:00,,696529789.0,0.31,0,test,2.0,1.0,1.0,1.0,1.0,0.0,4723.0,659.0,C#
3111006731,Copilot,closed,2025-06-02 17:21:56+00:00,2025-06-19 03:23:41+00:00,,22624502.0,394.03,12,fix,5.0,92.0,226.0,37.666666666666664,161.0,65.0,330.0,142.0,TypeScript
3111028733,Copilot,closed,2025-06-02 17:30:46+00:00,2025-06-02 18:51:43+00:00,,55325103.0,1.35,0,feat,2.0,17.0,88.0,14.666666666666666,83.0,5.0,370.0,199.0,Luau
3111277015,Copilot,closed,2025-06-02 18:55:31+00:00,2025-06-02 19:35:44+00:00,,65654242.0,0.67,1,feat,3.0,56.0,208.0,29.714285714285715,183.0,25.0,657.0,70.0,Scala
3111316721,Copilot,closed,2025-06-02 19:10:59+00:00,2025-06-06 00:55:31+00:00,,55325103.0,77.74,0,feat,3.0,52.0,167.0,18.555555555555557,160.0,7.0,370.0,199.0,Luau
3111323650,Copilot,closed,2025-06-02 19:13:37+00:00,2025-06-03 01:38:44+00:00,,696529789.0,6.42,2,feat,7.0,104.0,149.0,18.625,95.0,54.0,4723.0,659.0,C#
3111380264,Copilot,closed,2025-06-02 19:33:44+00:00,2025-06-06 18:55:15+00:00,,11863336.0,95.36,1,feat,2.0,206.0,581.0,17.08823529411765,528.0,53.0,185.0,98.0,JavaScript
3111470132,Copilot,closed,2025-06-02 20:07:05+00:00,2025-06-02 20:24:59+00:00,,696529789.0,0.3,0,ci,2.0,6.0,6.0,6.0,3.0,3.0,4723.0,659.0,C#
3111561745,Copilot,closed,2025-06-02 20:39:05+00:00,2025-07-19 15:54:22+00:00,,65654242.0,1123.25,0,feat,1.0,0.0,0.0,0.0,0.0,0.0,657.0,70.0,Scala
3111568498,Copilot,closed,2025-06-02 20:41:35+00:00,2025-07-19 15:54:23+00:00,,65654242.0,1123.21,0,fix,1.0,0.0,0.0,0.0,0.0,0.0,657.0,70.0,Scala
3111582483,Copilot,closed,2025-06-02 20:46:04+00:00,2025-06-02 23:26:18+00:00,,199628708.0,2.67,0,fix,3.0,95.0,111.0,27.75,103.0,8.0,4002.0,598.0,C#
3098602377,Copilot,closed,2025-05-28 21:28:41+00:00,2025-06-05 15:19:45+00:00,,593773927.0,185.85,14,fix,7.0,191.0,576.0,57.6,438.0,138.0,739.0,134.0,Rust
3098751534,Copilot,closed,2025-05-28 23:11:04+00:00,2025-05-28 23:22:40+00:00,,108311273.0,0.19,0,test,1.0,0.0,0.0,0.0,0.0,0.0,2222.0,1260.0,TypeScript
3098769460,Copilot,closed,2025-05-28 23:23:32+00:00,2025-05-28 23:40:47+00:00,,108311273.0,0.29,0,chore,1.0,0.0,0.0,0.0,0.0,0.0,2222.0,1260.0,TypeScript
3098812233,Copilot,closed,2025-05-28 23:58:27+00:00,2025-05-29 00:03:37+00:00,,108311273.0,0.09,0,other,1.0,0.0,0.0,0.0,0.0,0.0,2222.0,1260.0,TypeScript
3246852543,Copilot,closed,2025-07-21 00:39:03+00:00,2025-07-22 22:28:34+00:00,,952688112.0,45.83,5,feat,5.0,78.0,183.0,18.3,168.0,15.0,15934.0,1170.0,TypeScript
3157725479,Copilot,closed,2025-06-18 17:52:32+00:00,2025-06-18 18:32:35+00:00,,20929025.0,0.67,0,fix,3.0,47.0,97.0,32.333333333333336,75.0,22.0,105450.0,12938.0,TypeScript
3157756972,Copilot,closed,2025-06-18 18:04:20+00:00,2025-06-18 18:32:53+00:00,,14579096.0,0.48,0,feat,4.0,26.0,53.0,13.25,50.0,3.0,431.0,81.0,Emacs Lisp
3157821559,Copilot,closed,2025-06-18 18:32:55+00:00,2025-06-18 22:10:38+00:00,,20929025.0,3.63,5,test,7.0,66.0,197.0,24.625,152.0,45.0,105450.0,12938.0,TypeScript
3158055227,Copilot,closed,2025-06-18 20:17:02+00:00,2025-06-18 21:35:07+00:00,,140759707.0,1.3,0,fix,2.0,49.0,49.0,49.0,49.0,0.0,3898.0,148.0,C++
3224869104,Copilot,closed,2025-07-12 05:42:12+00:00,2025-07-12 18:29:18+00:00,,65212856.0,12.78,0,fix,2.0,38.0,38.0,38.0,34.0,4.0,9457.0,1494.0,TypeScript
3224873352,Copilot,closed,2025-07-12 05:45:21+00:00,2025-07-12 06:11:16+00:00,,41881900.0,0.43,0,feat,3.0,46.0,141.0,17.625,138.0,3.0,175171.0,34064.0,TypeScript
3224959696,Copilot,closed,2025-07-12 06:54:13+00:00,2025-07-14 10:27:53+00:00,,39242894.0,51.56,0,fix,3.0,43.0,45.0,22.5,22.0,23.0,12724.0,2145.0,C
3080015686,Copilot,closed,2025-05-21 12:11:04+00:00,2025-07-30 14:46:04+00:00,,29048891.0,1682.58,30,docs,13.0,543.0,8996.0,28.926045016077172,7278.0,1718.0,4110.0,824.0,F#
3080107491,Copilot,closed,2025-05-21 12:41:48+00:00,2025-05-27 15:49:10+00:00,,136202695.0,147.12,2,fix,3.0,68.0,200.0,40.0,129.0,71.0,21402.0,4716.0,Python
3080134448,Copilot,closed,2025-05-21 12:51:04+00:00,2025-06-21 19:05:20+00:00,,210716005.0,750.24,4,fix,4.0,103.0,294.0,58.8,189.0,105.0,16688.0,5098.0,C#
3080192045,Copilot,closed,2025-05-21 13:10:17+00:00,2025-06-22 07:07:21+00:00,,56319070.0,761.95,1,fix,5.0,9.0,37.0,5.285714285714286,29.0,8.0,554.0,362.0,C#
3080450775,Copilot,closed,2025-05-21 14:32:03+00:00,2025-05-21 14:41:17+00:00,,121814210.0,0.15,0,test,1.0,0.0,0.0,0.0,0.0,0.0,3613.0,621.0,TypeScript
